gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,dd1,dlc,dltt,ebit,ebitda,costat,debt,ebitdatodebt
6653,31-Mar-17,2016,FS,C,D,STD,524901105,LEGG MASON INC,USD,0,0,2221.867,,,A,2221.867,0
6653,31-Mar-17,2016,INDL,C,D,STD,524901105,LEGG MASON INC,USD,0,0,2221.867,492.861,573.074,A,2221.867,0.257924529
6653,31-Mar-18,2017,FS,C,D,STD,524901105,LEGG MASON INC,USD,0,125.5,2221.81,,,A,2347.31,0
6653,31-Mar-18,2017,INDL,C,D,STD,524901105,LEGG MASON INC,USD,0,125.5,2221.81,595.721,668.707,A,2347.31,0.284882269
6653,31-Mar-19,2018,FS,C,D,STD,524901105,LEGG MASON INC,USD,250.301,250.301,1971.451,,,A,2472.053,0
6653,31-Mar-19,2018,INDL,C,D,STD,524901105,LEGG MASON INC,USD,250.301,250.301,1971.451,499.792,572.587,A,2472.053,0.231624079
6653,31-Mar-20,2019,FS,C,D,STD,524901105,LEGG MASON INC,USD,77.814,77.814,2251.47,,,A,2407.098,0
6653,31-Mar-20,2019,INDL,C,D,STD,524901105,LEGG MASON INC,USD,77.814,77.814,2251.47,597.178,664.556,A,2407.098,0.276081821
6669,30-Nov-94,1994,INDL,C,D,STD,526057104,LENNAR CORP,USD,,,566.312,93.936,102.332,A,566.312,0.180698979
6669,30-Nov-95,1995,INDL,C,D,STD,526057104,LENNAR CORP,USD,,52.2,583.561,96.652,106.926,A,635.761,0.168185843
6669,30-Nov-96,1996,INDL,C,D,STD,526057104,LENNAR CORP,USD,,58.5,778.998,117.161,129.2,A,837.498,0.154269025
6669,30-Nov-97,1997,INDL,C,D,STD,526057104,LENNAR CORP,USD,,0,661.695,139.18,148.532,A,661.695,0.224472
6669,30-Nov-98,1998,INDL,C,D,STD,526057104,LENNAR CORP,USD,,0,798.838,219.006,244.27,A,798.838,0.305781648
6669,30-Nov-99,1999,INDL,C,D,STD,526057104,LENNAR CORP,USD,,0,802.295,274.095,313.051,A,802.295,0.39019438
6669,30-Nov-00,2000,INDL,C,D,STD,526057104,LENNAR CORP,USD,,0,1703.51,373.395,417.662,A,1703.51,0.24517731
6669,30-Nov-01,2001,INDL,C,D,STD,526057104,LENNAR CORP,USD,,0,2212.332,755.875,804.258,A,2212.332,0.363534045
6669,30-Nov-02,2002,INDL,C,D,STD,526057104,LENNAR CORP,USD,752.5,752.5,1695.427,978.625,1025.656,A,3200.427,0.320474737
6669,30-Nov-03,2003,INDL,C,D,STD,526057104,LENNAR CORP,USD,756,756,1536.686,1103.254,1157.757,A,3048.686,0.379756065
6669,30-Nov-04,2004,INDL,C,D,STD,526057104,LENNAR CORP,USD,957.717,957.717,1963.637,1369.873,1425.446,A,3879.071,0.367470974
6669,30-Nov-05,2005,INDL,C,D,STD,526057104,LENNAR CORP,USD,1297.413,1297.413,2565.141,2044.303,2109.472,A,5159.967,0.408815018
6669,30-Nov-06,2006,INDL,C,D,STD,526057104,LENNAR CORP,USD,1236.303,1236.303,2526.431,884.257,940.744,A,4999.037,0.188185044
6669,30-Nov-07,2007,INDL,C,D,STD,526057104,LENNAR CORP,USD,631.535,631.535,2205.338,-2625.907,-2553.297,A,3468.408,-0.736158203
6669,30-Nov-08,2008,INDL,C,D,STD,526057104,LENNAR CORP,USD,653.224,653.224,2117.494,-403.209,-353.373,A,3423.942,-0.10320648
6669,30-Nov-09,2009,INDL,C,D,STD,526057104,LENNAR CORP,USD,682.096,682.096,2296.813,-460.212,-420.206,A,3661.005,-0.114778865
6669,30-Nov-10,2010,INDL,C,D,STD,526057104,LENNAR CORP,USD,478.608,478.608,3673.526,124.367,159.977,A,4630.742,0.034546731
6669,30-Nov-11,2011,INDL,C,D,STD,526057104,LENNAR CORP,USD,762.463,762.463,3775.971,95.934,137.099,A,5300.897,0.025863359
6669,30-Nov-12,2012,INDL,C,D,STD,526057104,LENNAR CORP,USD,541.061,999.055,4038.47,322.176,379.569,A,5578.586,0.06804036
6669,30-Nov-13,2013,INDL,C,D,STD,526057104,LENNAR CORP,USD,523.395,897.561,4126.778,685.836,749.744,A,5547.734,0.135144187
6669,30-Nov-14,2014,INDL,C,D,STD,526057104,LENNAR CORP,USD,804.043,1502.489,4515.113,901.138,980.261,A,6821.645,0.143698624
6669,30-Nov-15,2015,INDL,C,D,STD,526057104,LENNAR CORP,USD,448.815,1624.215,5030.943,1086.016,1173.424,A,7103.973,0.165178556
6669,30-Nov-16,2016,INDL,C,D,STD,526057104,LENNAR CORP,USD,547.319,1804.564,4470.976,1262.363,1368.098,A,6822.859,0.200516821
6669,30-Nov-17,2017,INDL,C,D,STD,526057104,LENNAR CORP,USD,379.586,1478.886,6493.629,1367.095,1494.775,A,8352.101,0.178969938
6669,30-Nov-18,2018,INDL,C,D,STD,526057104,LENNAR CORP,USD,1241.224,2720.024,7397.034,2404.851,2566.604,A,11358.282,0.225967624
6669,30-Nov-19,2019,INDL,C,D,STD,526057104,LENNAR CORP,USD,1159.258,2559.258,7014.438,2461.181,2639.216,A,10732.954,0.24589838
6669,30-Nov-20,2020,INDL,C,D,STD,526057104,LENNAR CORP,USD,295.083,1605.497,5938.922,3140.662,3235.756,A,7839.502,0.412750198
6669,30-Nov-21,2021,INDL,C,D,STD,526057104,LENNAR CORP,USD,810.247,2292.505,4249.372,5138.258,5224.212,A,7352.124,0.710571802
6669,30-Nov-22,2022,INDL,C,D,STD,526057104,LENNAR CORP,USD,347.529,2241.689,4116.279,6787.646,6874.721,A,6705.497,1.025236608
6682,31-Dec-93,1993,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,28.821,28.821,372.514,,,A,430.156,0
6682,31-Dec-93,1993,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,28.821,29.481,384.637,209.737,226.115,A,442.939,0.5104879
6682,31-Dec-94,1994,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,32.957,32.957,392.891,,,A,458.805,0
6682,31-Dec-94,1994,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,3.966,3.966,431.791,114.252,131.327,A,439.723,0.298658474
6682,31-Dec-95,1995,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,30.987,30.987,489.875,,,A,551.849,0
6682,31-Dec-95,1995,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,30.987,30.987,493.69,175.632,193.559,A,555.664,0.348338204
6682,31-Dec-96,1996,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,2.817,2.817,522.902,,,A,528.536,0
6682,31-Dec-96,1996,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,2.817,2.817,524.49,152.048,170.026,A,530.124,0.320728735
6682,31-Dec-97,1997,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,0.759,0.759,502.113,,,A,503.631,0
6682,31-Dec-97,1997,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,0.759,0.759,502.113,-32.876,-21.885,A,503.631,-0.043454434
6682,31-Dec-98,1998,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,99.142,99.142,771.659,,,A,969.943,0
6682,31-Dec-98,1998,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,99.142,99.142,721.659,96.129,106.379,A,919.943,0.115636512
6682,31-Dec-99,1999,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,90.282,90.282,491.227,,,A,671.791,0
6682,31-Dec-99,1999,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,90.282,90.282,491.227,297.068,312.467,A,671.791,0.465125314
6682,31-Dec-00,2000,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,60.701,60.701,313.822,,,A,435.224,0
6682,31-Dec-00,2000,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,60.701,60.701,412.022,221.722,243.084,A,533.424,0.45570503
6682,31-Dec-01,2001,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,17.2,17.2,326.076,,,A,360.476,0
6682,31-Dec-01,2001,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,17.2,17.2,424.276,133.449,150.93,A,458.676,0.329055804
6682,31-Dec-02,2002,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,3.6,3.6,229.473,,,A,236.673,0
6682,31-Dec-02,2002,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,3.6,3.6,327.673,-7.978,10.736,A,334.873,0.032059915
6682,31-Dec-03,2003,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,23.956,23.956,1154.878,,,A,1202.79,0
6682,31-Dec-03,2003,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,23.956,23.956,1154.878,9.521,75.244,A,1202.79,0.062557886
6682,31-Dec-04,2004,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,68.237,68.237,1483.504,,,A,1619.978,0
6682,31-Dec-04,2004,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,68.237,68.237,1483.504,125.819,358.419,A,1619.978,0.221249301
6682,31-Dec-05,2005,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,175.664,175.664,986.718,205.739,392.167,A,1338.046,0.293089326
6682,31-Dec-06,2006,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,184.815,184.815,974.646,178.333,221.917,A,1344.276,0.165082915
6682,31-Dec-07,2007,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,132.405,132.405,2004.145,8.318,58.134,A,2268.955,0.025621487
6682,31-Dec-08,2008,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,248.713,248.713,1832.743,-212.704,-147.344,A,2330.169,-0.063233182
6682,31-Dec-09,2009,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,312.592,312.592,1657.779,-113.688,-41.342,A,2282.963,-0.018108922
6682,31-Dec-10,2010,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,142.659,543.78,1548.469,517.112,604.487,A,2234.908,0.270475116
6682,31-Dec-11,2011,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,30.133,447.612,1875.571,731.266,806.428,A,2353.316,0.342677312
6682,31-Dec-12,2012,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,440.569,832.274,918.126,1083.255,1233.438,A,2190.969,0.562964606
6682,31-Dec-13,2013,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,601.9,18686.847,7578.965,1125.027,1311.002,A,26867.712,0.048794702
6682,31-Dec-14,2014,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,1032.2,20620.949,7495.729,1282.891,1474.068,A,29148.878,0.050570317
6682,31-Dec-15,2015,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,485.1,17603.057,6922.494,1268.93,1477.152,A,25010.651,0.059060918
6682,31-Dec-16,2016,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,420.7,946.542,6959.743,,,A,8326.985,0
6682,31-Dec-16,2016,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,420.7,16126.837,6959.743,1085.026,1292.542,A,23507.28,0.054984754
6682,31-Dec-17,2017,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,1016.3,1452.515,6869.483,,,A,9338.298,0
6682,31-Dec-17,2017,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,1016.3,18567.991,6869.483,1989.799,2194.178,A,26453.774,0.082943855
6682,30-Nov-18,2018,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,690.2,1077.692,6927.363,,,A,8695.255,0
6682,30-Nov-18,2018,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,690.2,19199.707,6927.363,1352.308,1470.664,A,26817.27,0.054840183
6682,30-Nov-19,2019,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,551.2,1099.69,7785.861,,,A,9436.751,0
6682,30-Nov-19,2019,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,551.2,19136.82,7785.861,1551.311,1705.619,A,27473.881,0.062081473
6682,30-Nov-20,2020,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,350.4,1115.115,8586.446,,,A,10051.961,0
6682,30-Nov-20,2020,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,350.4,19448.984,8586.446,2181.092,2342.577,A,28385.83,0.082526282
6682,30-Nov-21,2021,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,57.1,278.963,9616.94,,,A,9953.003,0
6682,30-Nov-21,2021,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,57.1,20424.529,9616.94,3293.362,3458.731,A,30098.569,0.11491347
6682,30-Nov-22,2022,FS,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,556.3,1084.692,8751.494,,,A,10392.486,0
6682,30-Nov-22,2022,INDL,C,D,STD,47233W109,JEFFERIES FINANCIAL GRP INC,USD,556.3,19593.511,8751.494,2005.687,2189.487,A,28901.305,0.075757375
6737,31-Dec-93,1993,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,10.2,33.398,216.915,36.201,64.136,A,260.513,0.246191169
6737,31-Dec-94,1994,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,2.272,18.115,194.831,88.664,116.624,A,215.218,0.54188776
6737,31-Dec-95,1995,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,1.269,29.81,93.582,108.035,137.777,A,124.661,1.105213339
6737,31-Dec-96,1996,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,10.528,13.135,64.148,123.241,152.729,A,87.811,1.739292344
6737,31-Dec-97,1997,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,9.971,11.939,54.36,138.362,166.793,A,76.27,2.186875574
6737,31-Dec-98,1998,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,11.1,13.892,46.766,147.408,175.487,A,71.758,2.445539173
6737,31-Dec-99,1999,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,11.503,27.928,47.207,148.018,177.14,A,86.638,2.044599367
6737,31-Dec-00,2000,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,12.593,55.142,38.55,138.881,173.593,A,106.285,1.633278449
6737,31-Dec-01,2001,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,13.434,26.597,24.181,117.165,153.37,A,64.212,2.388494362
6737,31-Dec-02,2002,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,13.433,14.378,174.146,101.99,139.03,A,201.957,0.68841387
6737,31-Dec-03,2003,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,3.06,4.327,169.03,69.962,107.612,A,176.417,0.609986566
6737,31-Dec-04,2004,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,0.882,3.443,163.931,105.742,145.924,A,168.256,0.867273678
6737,31-Dec-05,2005,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,1.02,8.163,157.853,155.686,199.668,A,167.036,1.195359084
6737,31-Dec-06,2006,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,40.92,47.134,113.965,227.442,275.267,A,202.019,1.362579757
6737,31-Dec-07,2007,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,0.905,12.486,117.329,277.444,330.054,A,130.72,2.524892901
6737,31-Dec-08,2008,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,31.257,50.693,91.537,314.775,371.7,A,173.487,2.142523647
6737,31-Dec-09,2009,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,1.29,35.867,87.85,121.33,177.928,A,125.007,1.423344293
6737,31-Dec-10,2010,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,1.795,13.078,84.627,189.169,246.526,A,99.5,2.477648241
6737,31-Dec-11,2011,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,81.496,101.418,1.96,296.962,359.013,A,184.874,1.941933425
6737,31-Dec-12,2012,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,0.456,18.676,1.599,373.913,439.247,A,20.731,21.18793112
6737,31-Dec-13,2013,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,0.715,15.296,3.791,425.974,494.857,A,19.802,24.99025351
6737,31-Dec-14,2014,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,7.011,68.166,2.488,424.933,494.54,A,77.665,6.367604455
6737,31-Dec-15,2015,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,1.456,4.278,350.347,371.61,435.617,A,356.081,1.223364909
6737,31-Dec-16,2016,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,0.131,1.889,703.704,322.622,387.695,A,705.724,0.549357823
6737,31-Dec-17,2017,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,0.111,2.131,704.136,362.381,430.496,A,706.378,0.609441404
6737,31-Dec-18,2018,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,0.111,0.111,702.549,405.322,477.668,A,702.771,0.679692247
6737,31-Dec-19,2019,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,13.684,48.541,751.378,390.91,472.397,A,813.603,0.580623474
6737,31-Dec-20,2020,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,11.613,14.236,749.444,328.345,408.837,A,775.293,0.527332247
6737,31-Dec-21,2021,INDL,C,D,STD,533900106,LINCOLN ELECTRIC HLDGS INC,USD,10.984,62.948,756.049,479.223,560.369,A,829.981,0.675158829
6743,31-Dec-93,1993,INDL,C,D,STD,16090102,ALIANT COMMUNICATIONS INC,USD,0,41.5,44,56.825,85.283,I,85.5,0.997461988
6743,31-Dec-94,1994,INDL,C,D,STD,16090102,ALIANT COMMUNICATIONS INC,USD,0,23,44,62.054,93.918,I,67,1.401761194
6743,31-Dec-95,1995,INDL,C,D,STD,16090102,ALIANT COMMUNICATIONS INC,USD,2.841,12.841,117.708,71.572,108.994,I,133.39,0.817107729
6743,31-Dec-96,1996,INDL,C,D,STD,16090102,ALIANT COMMUNICATIONS INC,USD,7.282,7.282,103.08,77.802,124.206,I,117.644,1.05577845
6743,31-Dec-97,1997,INDL,C,D,STD,16090102,ALIANT COMMUNICATIONS INC,USD,8,19,94,89.372,138.897,I,121,1.147909091
6743,31-Dec-98,1998,INDL,C,D,STD,16090102,ALIANT COMMUNICATIONS INC,USD,10,49,108,105.356,161.989,I,167,0.969994012
6765,31-Jul-94,1994,INDL,C,D,STD,538021106,LITTON INDUSTRIES INC,USD,11.291,97.734,105.621,209.272,300.799,I,214.646,1.401372492
6765,31-Jul-95,1995,INDL,C,D,STD,538021106,LITTON INDUSTRIES INC,USD,11.471,25.106,103.631,230.013,325.369,I,140.208,2.320616513
6765,31-Jul-96,1996,INDL,C,D,STD,538021106,LITTON INDUSTRIES INC,USD,11.9,249.727,514.542,267.341,381.174,I,776.169,0.491096655
6765,31-Jul-97,1997,INDL,C,D,STD,538021106,LITTON INDUSTRIES INC,USD,22.864,147.182,507.344,314.346,451.848,I,677.39,0.667042619
6765,31-Jul-98,1998,INDL,C,D,STD,538021106,LITTON INDUSTRIES INC,USD,3.64,274.178,771.321,354.326,501.882,I,1049.139,0.478375125
6765,31-Jul-99,1999,INDL,C,D,STD,538021106,LITTON INDUSTRIES INC,USD,4.234,162.751,859.315,397.101,557.723,I,1026.3,0.543430771
6765,31-Jul-00,2000,INDL,C,D,STD,538021106,LITTON INDUSTRIES INC,USD,6.124,106.236,1293.062,479.245,668.714,I,1405.422,0.475810113
6768,31-Dec-93,1993,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,,0,1.334,182.63,214.908,I,1.334,161.1004498
6768,31-Dec-94,1994,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,,0,1.227,150.786,185.825,I,1.227,151.4466178
6768,31-Dec-95,1995,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,,0,1.115,190.23,229.273,I,1.115,205.626009
6768,31-Dec-96,1996,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,,0,0.996,234.715,277.565,I,0.996,278.6797189
6768,31-Dec-97,1997,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,0,0,277.295,323.319,I,0,#DIV/0!
6768,31-Dec-98,1998,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,0,0,284.678,340.463,I,0,#DIV/0!
6768,31-Dec-99,1999,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,0,116.085,299.753,367.589,I,116.085,3.166550373
6768,31-Dec-00,2000,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,0,269.219,324.73,401.763,I,269.219,1.492327807
6768,31-Dec-01,2001,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,0,387.345,346.767,448.258,I,387.345,1.157257742
6768,31-Dec-02,2002,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,21.989,377.725,397.018,493.413,I,399.714,1.234415107
6768,31-Dec-03,2003,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,18.915,440.303,470.118,575.099,I,459.218,1.252344203
6768,31-Dec-04,2004,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,56.118,484.516,512.44,625.24,I,540.634,1.156494042
6768,31-Dec-05,2005,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,48.729,417.833,524.73,651.53,I,466.562,1.396448918
6768,31-Dec-06,2006,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,0,22.266,570.469,522.778,660.378,I,592.735,1.114120138
6768,31-Dec-07,2007,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,50.828,50.828,836.883,269.29,429.09,I,938.539,0.457189312
6768,31-Dec-08,2008,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,110.219,110.219,633.42,140.434,295.634,I,853.858,0.346233214
6768,31-Dec-09,2009,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,142.005,142.005,516.146,-136.208,7.692,I,800.156,0.009613125
6768,31-Dec-10,2010,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,101.493,101.493,476.319,-87.546,28.854,I,679.305,0.042475766
6768,31-Dec-11,2011,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,64.746,64.746,381.569,-5.127,65.273,I,511.061,0.127720566
6768,31-Dec-12,2012,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,22.632,22.632,383.662,13.375,76.175,I,428.926,0.177594737
6768,31-Dec-13,2013,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,3.407,3.407,390.794,26.502,80.802,I,397.608,0.203220257
6768,31-Dec-14,2014,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,10.459,10.459,400.284,75.158,121.658,I,421.202,0.288835286
6768,31-Dec-15,2015,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,4.514,4.514,397.043,127.793,173.593,I,406.071,0.427494207
6768,31-Dec-16,2016,INDL,C,D,STD,485865109,KATE SPADE & CO,USD,3.664,3.664,389.742,183.613,229.113,I,397.07,0.577009092
6776,31-Dec-93,1993,INDL,C,D,STD,540137106,LOCTITE CORP,USD,11.732,114.779,3.028,97.382,114.843,I,129.539,0.88655154
6776,31-Dec-94,1994,INDL,C,D,STD,540137106,LOCTITE CORP,USD,0.53,94.732,4.883,113.93,137.73,I,100.145,1.375305807
6776,31-Dec-95,1995,INDL,C,D,STD,540137106,LOCTITE CORP,USD,0.406,85.762,79.399,125.531,152.731,I,165.567,0.922472473
6788,31-Dec-93,1993,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0.419,0.419,30.689,2.012,6.359,A,31.527,0.20170013
6788,31-Dec-94,1994,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0.707,0.707,61.885,5.094,15.199,A,63.299,0.240114378
6788,31-Dec-95,1995,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0.053,0.053,83.035,10.439,25.302,A,83.141,0.304326385
6788,31-Dec-96,1996,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0.026,0.026,116.78,23.55,45.853,A,116.832,0.392469529
6788,31-Dec-97,1997,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0.413,0.413,486.712,-15.582,98.525,A,487.538,0.202086812
6788,31-Dec-98,1998,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,55.187,55.187,671.975,-188.084,79.197,A,782.349,0.101229758
6788,31-Dec-99,1999,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,5.014,5.014,571.549,-1.767,101.798,A,581.577,0.175037871
6788,31-Dec-00,2000,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0.014,0.014,458.099,59.279,131.521,A,458.127,0.287084149
6788,31-Dec-01,2001,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,392.231,44.995,153.653,A,392.231,0.391741091
6788,31-Dec-02,2002,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,368.041,45.363,122.183,A,368.041,0.331982035
6788,31-Dec-03,2003,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,358.18,54.304,140.853,A,358.18,0.393246412
6788,31-Dec-04,2004,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0.011,0.011,620.561,87.093,190.064,A,620.583,0.306266849
6788,31-Dec-05,2005,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,616.148,218.739,341.181,A,616.148,0.55373222
6788,31-Dec-06,2006,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,1048.782,372.115,541.776,A,1048.782,0.516576371
6788,31-Dec-07,2007,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,1150.658,338.443,565.771,A,1150.658,0.491693448
6788,31-Dec-08,2008,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,1790.668,620.667,968.404,A,1790.668,0.540806001
6788,31-Dec-09,2009,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,1707.833,60.042,548.012,A,1707.833,0.320881491
6788,31-Dec-10,2010,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,1960.536,-294.248,139.23,A,1960.536,0.071016294
6788,31-Dec-11,2011,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,1974.967,217.835,638.759,A,1974.967,0.323427683
6788,31-Dec-12,2012,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,2878.185,158.589,729.095,A,2878.185,0.253317629
6788,31-Dec-13,2013,INDL,C,D,STD,75281A109,RANGE RESOURCES CORP,USD,0,0,3140.516,339.764,884.079,A,3140.516,0.281507561
